Date,Open,High,Low,Close,Adj Close,Volume
1996-07-19,64.281197,64.375000,63.625000,63.968700,43.302776,1216000
1996-07-22,63.531200,63.750000,63.015598,63.500000,42.985512,519800
1996-07-23,63.593700,63.937500,62.578098,62.687500,42.435482,1479800
1996-07-24,61.937500,63.187500,61.625000,62.812500,42.520096,2463400
1996-07-25,63.437500,63.562500,63.125000,63.375000,42.900883,1989800
1996-07-26,63.562500,63.812500,63.390598,63.718700,43.133556,642300
1996-07-29,63.625000,63.718700,62.937500,63.015598,42.657574,1297900
1996-07-30,63.437500,63.687500,62.937500,63.625000,43.070118,1868200
1996-07-31,63.671799,64.265602,63.515598,64.093697,43.387405,767100
1996-08-01,64.156197,65.390602,64.062500,65.156197,44.106647,1168600
1996-08-02,66.000000,66.593697,65.750000,66.562500,45.058609,1098500
1996-08-05,66.578102,66.593697,65.968697,66.171799,44.794117,710200
1996-08-06,66.156197,66.515602,65.796799,66.375000,44.931683,640000
1996-08-07,66.625000,66.750000,66.125000,66.546799,45.047981,917800
1996-08-08,66.562500,66.562500,66.187500,66.437500,44.973991,925100
1996-08-09,66.671799,66.765602,66.062500,66.218697,44.825897,648800
1996-08-12,66.250000,66.859299,66.000000,66.703102,45.153786,764200
1996-08-13,66.578102,66.625000,66.000000,66.171799,44.794117,805200
1996-08-14,66.187500,66.468697,66.000000,66.406197,44.952808,533800
1996-08-15,66.234299,66.625000,66.203102,66.281197,44.868191,632600
1996-08-16,66.468697,66.875000,66.468697,66.843697,45.248981,475100
1996-08-19,66.859299,66.921799,66.625000,66.875000,45.270157,436400
1996-08-20,66.890602,66.906197,66.671799,66.828102,45.238388,645700
1996-08-21,66.656197,66.812500,66.375000,66.593697,45.079742,266400
1996-08-22,66.750000,67.343697,66.718697,67.218697,45.502815,584800
1996-08-23,67.093697,67.203102,66.640602,66.859299,45.259544,757100
1996-08-26,66.703102,66.781197,66.421799,66.531197,45.037422,784700
1996-08-27,66.718697,66.843697,66.500000,66.781197,45.206669,389400
1996-08-28,66.937500,67.000000,66.656197,66.671799,45.132595,227600
1996-08-29,66.593697,66.593697,65.625000,66.015602,44.688400,680200
1996-08-30,66.000000,66.015602,65.125000,65.328102,44.223011,1500900
1996-09-03,64.468697,65.843697,64.375000,65.750000,44.508614,1782000
1996-09-04,65.750000,66.750000,65.484299,65.812500,44.550930,930200
1996-09-05,65.500000,65.765602,65.015602,65.015602,44.011463,616600
1996-09-06,65.250000,66.171799,65.140602,65.937500,44.635525,804900
1996-09-09,66.187500,66.734299,66.078102,66.718697,45.164341,719200
1996-09-10,66.625000,66.906197,66.375000,66.687500,45.143234,669900
1996-09-11,66.562500,67.125000,66.406197,67.062500,45.397079,713500
1996-09-12,67.250000,67.734299,67.156197,67.531197,45.714378,713300
1996-09-13,68.312500,68.625000,68.125000,68.562500,46.412495,2008800
1996-09-16,68.656197,69.156197,68.562500,68.812500,46.581726,1220200
1996-09-17,68.875000,68.984299,68.234299,68.656197,46.475922,604700
1996-09-18,68.562500,68.750000,68.218697,68.484299,46.359562,225500
1996-09-19,68.375000,68.796799,68.281197,68.750000,46.539421,410000
1996-09-20,68.593697,68.781197,68.375000,68.640602,46.704494,948400
1996-09-23,68.468697,68.750000,68.156197,68.625000,46.693867,466800
1996-09-24,68.562500,69.250000,68.312500,68.609299,46.683178,1269800
1996-09-25,68.937500,68.937500,68.500000,68.656197,46.715099,1353300
1996-09-26,68.750000,69.187500,68.390602,68.625000,46.693867,773200
1996-09-27,68.718697,68.718697,68.375000,68.687500,46.736401,407600
1996-09-30,68.781197,69.062500,68.578102,68.625000,46.693867,578200
1996-10-01,68.703102,69.046799,68.437500,69.000000,46.949039,561400
1996-10-02,69.250000,69.593697,69.156197,69.468697,47.267960,609000
1996-10-03,69.500000,69.531197,69.203102,69.406197,47.225407,342200
1996-10-04,69.687500,70.343697,69.500000,70.343697,47.863304,754100
1996-10-07,70.312500,70.625000,70.250000,70.421799,47.916451,235100
1996-10-08,70.453102,70.687500,70.015602,70.140602,47.725113,386200
1996-10-09,70.250000,70.375000,69.515602,69.593697,47.353001,528800
1996-10-10,69.593697,69.859299,69.375000,69.453102,47.257320,1562200
1996-10-11,69.718697,70.312500,69.718697,70.312500,47.842064,331300
1996-10-14,70.312500,70.687500,70.296799,70.406197,47.905827,201600
1996-10-15,71.125000,71.125000,69.953102,70.312500,47.842064,776900
1996-10-16,70.500000,70.656197,69.937500,70.656197,48.075951,590100
1996-10-17,70.875000,71.031197,70.546799,70.843697,48.203529,792500
1996-10-18,70.875000,71.312500,70.718697,71.218697,48.458675,695800
1996-10-21,71.281197,71.625000,70.937500,71.125000,48.394924,879200
1996-10-22,71.062500,71.078102,70.593697,70.625000,48.054710,848900
1996-10-23,70.468697,70.890602,70.187500,70.859299,48.214130,735900
1996-10-24,70.859299,70.984299,70.218697,70.250000,47.799564,379300
1996-10-25,70.234299,70.562500,70.125000,70.312500,47.842064,568300
1996-10-28,70.375000,70.734299,69.812500,69.843697,47.523109,975400
1996-10-29,70.062500,70.578102,69.703102,70.406197,47.905827,815900
1996-10-30,70.625000,70.625000,70.093697,70.171799,47.746349,495400
1996-10-31,70.265602,70.875000,70.187500,70.843697,48.203529,726300
1996-11-01,70.984299,71.156197,70.265602,70.593697,48.033417,821300
1996-11-04,70.687500,71.062500,70.531197,71.062500,48.352386,1608400
1996-11-05,71.296799,71.796799,71.281197,71.468697,48.628773,764000
1996-11-06,71.593697,72.875000,71.531197,72.843697,49.564377,1665000
1996-11-07,72.625000,73.296799,72.531197,73.015602,49.681328,1446300
1996-11-08,73.031197,73.437500,72.750000,73.421799,49.957718,1355700
1996-11-11,73.250000,73.515602,73.218697,73.343697,49.904568,655900
1996-11-12,73.546799,73.593697,73.015602,73.125000,49.755775,719900
1996-11-13,73.203102,73.562500,73.015602,73.453102,49.978996,481900
1996-11-14,73.187500,73.937500,73.156197,73.937500,50.308624,558800
1996-11-15,74.125000,74.500000,73.718697,74.031197,50.372375,2250900
1996-11-18,74.171799,74.250000,73.734299,74.046799,50.382996,1518200
1996-11-19,74.140602,74.593697,74.031197,74.578102,50.744465,1029300
1996-11-20,74.562500,75.015602,74.312500,74.703102,50.829540,730000
1996-11-21,74.796799,74.843697,74.375000,74.593697,50.755096,653000
1996-11-22,74.703102,75.250000,74.703102,75.171799,51.148457,965100
1996-11-25,75.250000,76.156197,75.078102,76.125000,51.797005,2058800
1996-11-26,76.281197,76.687500,75.468697,75.875000,51.626923,2861800
1996-11-27,76.062500,76.187500,75.640602,75.734299,51.531185,872000
1996-11-29,76.000000,76.218697,75.859299,76.015602,51.722584,1073400
1996-12-02,75.921799,76.125000,75.390602,76.046799,51.743813,1350600
1996-12-03,76.062500,76.578102,74.750000,74.750000,50.861427,1777800
1996-12-04,74.875000,75.062500,74.093697,74.953102,50.999641,2365100
1996-12-05,74.843697,75.140602,74.531197,74.750000,50.861427,1697700
1996-12-06,73.250000,74.750000,72.656197,74.312500,50.563751,3401800
1996-12-09,74.687500,75.421799,74.578102,75.406197,51.307922,1864600
1996-12-10,75.562500,75.671799,74.968697,75.046799,51.063404,1331600
1996-12-11,73.625000,74.625000,73.312500,74.359299,50.595631,1847900
1996-12-12,74.781197,74.875000,72.937500,73.125000,49.755775,2540200
1996-12-13,73.062500,73.578102,72.406197,73.312500,49.883335,1678300
1996-12-16,73.500000,73.687500,72.062500,72.375000,49.245434,1831100
1996-12-17,72.156197,73.281197,71.875000,72.953102,49.638805,2023200
1996-12-18,73.375000,73.765602,73.265602,73.531197,50.032166,1666800
1996-12-19,74.187500,75.125000,73.890602,75.046799,51.063404,2269300
1996-12-20,75.125000,75.718697,74.750000,74.843697,51.175468,1543200
1996-12-23,75.093697,75.203102,74.328102,74.656197,51.047253,1263700
1996-12-24,74.843697,75.203102,74.796799,75.203102,51.421215,633000
1996-12-26,75.437500,75.828102,75.375000,75.781197,51.816483,1384300
1996-12-27,75.781197,76.031197,75.500000,75.875000,51.880630,410400
1996-12-30,76.125000,76.125000,75.156197,75.218697,51.431908,694100
1996-12-31,75.281197,75.375000,73.843697,73.843697,50.491699,1378100
1997-01-02,74.375000,74.375000,72.750000,74.031197,50.619919,2031900
1997-01-03,74.375000,75.125000,74.078102,75.093697,51.346386,2123200
1997-01-06,75.093697,75.437500,74.312500,74.437500,50.897717,1374100
1997-01-07,74.437500,75.468697,74.125000,75.343697,51.517357,939000
1997-01-08,75.750000,75.781197,74.687500,74.687500,51.068665,1802200
1997-01-09,75.062500,75.875000,74.937500,75.312500,51.496017,1415700
1997-01-10,74.250000,76.250000,74.250000,76.125000,52.051559,2369500
1997-01-13,76.500000,76.500000,75.640602,76.015602,51.976776,1364600
1997-01-14,76.687500,77.390602,76.500000,76.968697,52.628475,2111200
1997-01-15,76.718697,77.203102,76.375000,76.781197,52.500248,1583900
1997-01-16,77.031197,77.296799,76.500000,77.093697,52.713943,1308400
1997-01-17,77.203102,77.750000,77.109299,77.562500,53.034485,1604000
1997-01-20,77.750000,78.093697,77.468697,77.656197,53.098576,1889900
1997-01-21,77.375000,78.546799,77.109299,78.281197,53.525925,2785800
1997-01-22,78.312500,78.843697,77.875000,78.843697,53.910522,1201600
1997-01-23,79.062500,79.687500,76.906197,77.750000,53.162701,2601100
1997-01-24,77.875000,77.906197,76.750000,76.750000,52.478928,2176000
1997-01-27,76.875000,77.234299,76.375000,76.531197,52.329319,2108500
1997-01-28,77.625000,77.843697,76.000000,76.750000,52.478928,4376000
1997-01-29,76.875000,77.500000,76.593697,77.500000,52.991749,1122700
1997-01-30,77.875000,78.531197,77.406197,78.500000,53.675495,2126300
1997-01-31,78.937500,79.406197,78.375000,78.406197,53.611359,3208100
1997-02-03,78.718697,78.890602,78.359299,78.640602,53.771652,755000
1997-02-04,78.750000,79.203102,78.437500,79.125000,54.102848,654100
1997-02-05,79.234299,79.468697,77.125000,77.640602,53.087902,2255400
1997-02-06,77.781197,78.203102,77.406197,78.156197,53.440445,2483100
1997-02-07,78.812500,79.250000,77.781197,79.218697,54.166943,2321000
1997-02-10,79.250000,79.531197,78.421799,78.468697,53.654102,1670000
1997-02-11,78.781197,79.375000,78.125000,79.375000,54.273796,1664300
1997-02-12,79.375000,80.640602,79.265602,80.500000,55.043049,2675400
1997-02-13,80.812500,81.562500,80.687500,81.375000,55.641331,1104800
1997-02-14,81.187500,81.468697,80.906197,81.187500,55.513134,1112900
1997-02-18,81.343697,81.937500,80.750000,81.875000,55.983212,833100
1997-02-19,81.656197,82.000000,81.156197,81.328102,55.609280,648100
1997-02-20,81.031197,81.359299,80.156197,80.343697,54.936172,1193900
1997-02-21,80.406197,80.765602,80.140602,80.375000,54.957577,1844400
1997-02-24,79.968697,81.375000,79.968697,81.328102,55.609280,787300
1997-02-25,81.406197,81.531197,80.875000,81.390602,55.652000,1653900
1997-02-26,81.312500,81.437500,79.625000,80.593697,55.107121,1597800
1997-02-27,80.812500,80.812500,79.375000,79.390602,54.284462,1813100
1997-02-28,79.250000,79.875000,79.062500,79.156197,54.124168,2961200
1997-03-03,78.750000,79.750000,78.687500,79.687500,54.487473,1210400
1997-03-04,79.906197,80.125000,79.093697,79.250000,54.188332,1478700
1997-03-05,79.718697,80.593697,79.453102,80.593697,55.107121,1254800
1997-03-06,80.625000,80.906197,79.875000,80.125000,54.786629,1528500
1997-03-07,80.437500,81.156197,80.250000,80.843697,55.278042,1859300
1997-03-10,80.937500,81.687500,80.546799,81.687500,55.855000,1074900
1997-03-11,81.750000,81.796799,81.250000,81.250000,55.555870,624600
1997-03-12,81.312500,81.343697,80.296799,80.531197,55.064381,1055600
1997-03-13,80.250000,80.468697,79.062500,79.281197,54.209660,2514100
1997-03-14,79.640602,80.031197,79.250000,79.687500,54.487473,1642700
1997-03-17,79.250000,80.031197,78.437500,79.906197,54.637005,3013500
1997-03-18,80.000000,80.109299,78.718697,79.046799,54.049381,1352500
1997-03-19,78.843697,79.500000,78.062500,78.781197,53.867771,1510000
1997-03-20,78.750000,79.000000,77.875000,78.375000,53.590015,1808200
1997-03-21,78.687500,78.750000,78.343697,78.437500,53.838146,2810600
1997-03-24,78.500000,79.578102,78.093697,79.531197,54.588867,2145600
1997-03-25,79.343697,79.968697,78.531197,78.750000,54.052673,2125800
1997-03-26,79.062500,79.656197,78.687500,79.093697,54.288555,1335300
1997-03-27,79.375000,79.375000,76.156197,77.000000,52.851498,2898500
1997-03-31,76.906197,77.125000,75.250000,75.375000,51.736107,4270700
1997-04-01,75.250000,76.187500,75.046799,75.859299,52.068520,3210900
1997-04-02,75.625000,75.937500,74.437500,74.500000,51.135517,2672700
1997-04-03,74.437500,75.125000,74.187500,74.906197,51.414337,2284200
1997-04-04,74.500000,75.859299,74.156197,75.843697,52.057819,3706700
1997-04-07,76.187500,76.625000,76.140602,76.140602,52.261635,2596200
1997-04-08,76.125000,76.781197,75.843697,76.687500,52.636982,1822700
1997-04-09,77.000000,77.046799,75.843697,76.062500,52.208012,2453200
1997-04-10,76.093697,76.546799,75.687500,75.781197,52.014931,1996500
1997-04-11,75.062500,75.312500,73.375000,73.375000,50.363338,4221600
1997-04-14,73.734299,74.453102,73.312500,74.359299,51.038975,3988500
1997-04-15,75.250000,75.640602,74.500000,75.625000,51.907722,2760400
1997-04-16,75.375000,76.609299,75.250000,76.500000,52.508297,2273300
1997-04-17,76.500000,77.000000,76.000000,76.187500,52.293800,1386000
1997-04-18,76.812500,76.984299,76.250000,76.562500,52.551201,1702100
1997-04-21,76.750000,76.906197,75.468697,76.062500,52.208012,2809400
1997-04-22,76.109299,77.734299,76.000000,77.734299,53.355499,3215000
1997-04-23,77.656197,78.031197,77.187500,77.812500,53.409149,2047700
1997-04-24,78.046799,78.281197,76.875000,77.421799,53.141003,2689900
1997-04-25,77.062500,77.203102,76.421799,76.531197,52.529697,1606200
1997-04-28,76.500000,77.812500,76.375000,77.281197,53.044483,1666500
1997-04-29,78.593697,79.781197,78.296799,79.718697,54.717564,3197400
1997-04-30,79.250000,80.687500,79.218697,80.093697,54.974945,3372200
1997-05-01,80.218697,80.531197,79.312500,80.000000,54.910675,2149500
1997-05-02,80.281197,81.671799,80.062500,81.437500,55.897308,1448300
1997-05-05,81.656197,83.562500,81.296799,83.375000,57.227169,3636200
1997-05-06,82.968697,83.468697,82.500000,83.312500,57.184299,1721100
1997-05-07,83.000000,83.000000,81.406197,81.500000,55.940197,2327200
1997-05-08,81.312500,83.218697,81.187500,82.062500,56.326336,2923700
1997-05-09,82.968697,83.125000,81.656197,82.625000,56.712391,2558200
1997-05-12,82.937500,84.250000,82.875000,84.000000,57.656170,2357900
1997-05-13,83.937500,84.093697,83.015602,83.656197,57.420216,1195100
1997-05-14,84.234299,84.500000,83.437500,83.812500,57.527493,2772000
1997-05-15,83.812500,84.593697,83.515602,84.375000,57.913605,884100
1997-05-16,84.125000,84.312500,83.000000,83.218697,57.119896,1934200
1997-05-19,83.312500,83.906197,83.062500,83.468697,57.291492,1375800
1997-05-20,83.281197,84.687500,82.750000,84.468697,57.977875,1756400
1997-05-21,84.687500,84.984299,83.656197,84.281197,57.849201,1208000
1997-05-22,84.375000,84.468697,83.562500,84.000000,57.656170,907600
1997-05-23,84.375000,85.218697,84.156197,84.781197,58.192387,644400
1997-05-27,84.375000,85.531197,84.265602,85.125000,58.428371,1531000
1997-05-28,85.125000,85.453102,84.515602,85.109299,58.417591,716700
1997-05-29,85.093697,85.250000,84.500000,84.609299,58.074371,1282700
1997-05-30,83.218697,85.562500,83.125000,85.156197,58.449768,2143300
1997-06-02,85.343697,85.500000,84.718697,84.781197,58.192387,1479100
1997-06-03,84.406197,85.437500,84.343697,84.500000,57.999382,1562100
1997-06-04,84.531197,84.750000,84.078102,84.406197,57.935001,1063100
1997-06-05,84.593697,85.312500,84.421799,84.718697,58.149490,1180800
1997-06-06,84.593697,86.437500,84.593697,86.375000,59.286339,1511100
1997-06-09,86.437500,86.875000,86.343697,86.812500,59.586624,1823400
1997-06-10,86.843697,87.406197,86.500000,87.078102,59.768929,1217500
1997-06-11,87.000000,87.406197,86.828102,87.281197,59.908321,1673800
1997-06-12,87.875000,89.000000,87.562500,88.968697,61.066608,4273300
1997-06-13,89.062500,90.000000,88.906197,89.718697,61.581394,2132900
1997-06-16,89.750000,90.000000,89.468697,89.750000,61.602856,800400
1997-06-17,89.437500,90.234299,88.937500,89.625000,61.517097,2048100
1997-06-18,89.125000,89.625000,88.968697,89.312500,61.302574,1971900
1997-06-19,89.609299,90.500000,89.375000,90.234299,61.935307,2029900
1997-06-20,89.937500,90.343697,89.500000,89.578102,61.724304,1396900
1997-06-23,89.406197,89.906197,87.343697,87.406197,60.227737,3991500
1997-06-24,88.250000,89.875000,88.000000,89.625000,61.756645,4895100
1997-06-25,89.484299,90.250000,87.937500,89.000000,61.325962,4708900
1997-06-26,88.843697,89.625000,87.687500,88.562500,61.024498,2569900
1997-06-27,88.968697,89.718697,88.687500,88.906197,61.261307,2617900
1997-06-30,88.906197,89.468697,87.875000,88.312500,60.852257,2384900
1997-07-01,88.500000,89.562500,88.390602,89.343697,61.562782,1749000
1997-07-02,89.562500,90.812500,89.218697,90.812500,62.574883,1961800
1997-07-03,91.875000,92.156197,91.468697,92.062500,63.436184,2539100
1997-07-07,92.375000,92.500000,90.906197,91.125000,62.790218,1158600
1997-07-08,91.250000,92.187500,91.187500,92.078102,63.446957,3396500
1997-07-09,92.312500,92.375000,90.031197,91.062500,62.747154,5390300
1997-07-10,91.125000,91.843697,90.484299,91.468697,63.027065,2072200
1997-07-11,91.593697,92.187500,91.375000,91.781197,63.242355,2258900
1997-07-14,91.890602,92.312500,91.218697,92.062500,63.436184,3186400
1997-07-15,92.312500,92.765602,91.468697,92.531197,63.759144,2983100
1997-07-16,93.125000,94.093697,92.890602,93.750000,64.598976,2621300
1997-07-17,93.625000,93.812500,92.781197,93.281197,64.275948,1794800
1997-07-18,93.015602,93.218697,91.062500,91.296799,62.908562,3961900
1997-07-21,91.281197,91.593697,90.687500,91.312500,62.919392,3810300
1997-07-22,91.687500,93.796799,91.625000,93.734299,64.588150,4243400
1997-07-23,93.937500,94.484299,93.531197,93.656197,64.534325,3204300
1997-07-24,93.937500,94.265602,92.687500,94.093697,64.835823,4152700
1997-07-25,94.562500,94.812500,93.625000,94.031197,64.792747,2364800
1997-07-28,94.250000,94.562500,93.500000,93.968697,64.749664,2794700
1997-07-29,93.625000,94.468697,93.421799,94.281197,64.964989,2737100
1997-07-30,94.500000,95.625000,94.406197,95.406197,65.740181,4839800
1997-07-31,95.406197,96.031197,95.031197,95.312500,65.675636,2138700
1997-08-01,95.500000,95.718697,93.812500,94.937500,65.417244,7077700
1997-08-04,94.781197,95.546799,94.406197,95.187500,65.589500,2339500
1997-08-05,95.093697,95.687500,94.906197,95.250000,65.632545,1466700
1997-08-06,95.437500,96.531197,95.062500,96.031197,66.170837,2478200
1997-08-07,96.500000,96.625000,95.125000,95.312500,65.675636,3641900
1997-08-08,94.312500,94.750000,92.406197,93.375000,64.340553,7113100
1997-08-11,93.750000,94.281197,92.625000,94.062500,64.814316,6355900
1997-08-12,94.218697,94.546799,92.468697,92.562500,63.780739,6132500
1997-08-13,93.687500,93.843697,91.468697,92.281197,63.586891,6982300
1997-08-14,93.093697,93.312500,91.718697,92.625000,63.823803,3462700
1997-08-15,92.125000,92.125000,89.625000,89.781197,61.864254,4907100
1997-08-18,90.375000,91.781197,89.343697,91.781197,63.242355,5638900
1997-08-19,92.218697,92.906197,91.531197,92.843697,63.974491,3802800
1997-08-20,92.937500,94.312500,92.609299,94.250000,64.943512,3564600
1997-08-21,94.125000,94.250000,92.093697,92.593697,63.802200,5392600
1997-08-22,91.000000,92.734299,90.562500,92.562500,63.780739,8087800
1997-08-25,92.781197,93.406197,91.843697,92.218697,63.543827,3888000
1997-08-26,92.000000,92.562500,90.703102,90.859299,62.607117,4290000
1997-08-27,91.000000,91.968697,90.406197,91.406197,62.983986,5484300
1997-08-28,91.187500,91.937500,90.000000,90.015602,62.025753,4287900
1997-08-29,90.125000,91.109299,89.718697,90.375000,62.273380,2652300
1997-09-02,90.687500,93.359299,90.593697,93.312500,64.297523,7294000
1997-09-03,93.296799,94.000000,92.750000,92.812500,63.953014,2812500
1997-09-04,93.062500,93.718697,92.750000,93.406197,64.362076,2473700
1997-09-05,93.968697,94.437500,92.593697,93.140602,64.179054,3663300
1997-09-08,93.718697,94.000000,93.312500,93.546799,64.458969,803500
1997-09-09,93.218697,94.281197,92.906197,93.593697,64.491295,1885200
1997-09-10,93.125000,93.500000,91.656197,91.656197,63.156235,3623700
1997-09-11,91.781197,91.906197,90.250000,91.187500,62.833237,7055900
1997-09-12,92.000000,92.968697,90.937500,92.656197,63.845291,6708000
1997-09-15,92.656197,93.312500,92.187500,92.500000,63.737663,2060500
1997-09-16,93.312500,95.281197,93.031197,94.812500,65.331100,6979000
1997-09-17,95.375000,95.500000,94.500000,94.812500,65.331100,2220000
1997-09-18,95.000000,96.375000,94.968697,95.218697,65.610977,5045400
1997-09-19,94.656197,95.359299,94.406197,95.031197,65.722000,1566400
1997-09-22,95.500000,96.203102,95.218697,95.562500,66.089424,3259000
1997-09-23,95.562500,95.703102,94.750000,95.125000,65.786858,1872800
1997-09-24,95.375000,96.109299,94.281197,94.343697,65.246529,2793100
1997-09-25,94.250000,94.750000,93.625000,93.687500,64.792709,6327800
1997-09-26,94.437500,94.812500,94.187500,94.468697,65.332977,3995800
1997-09-29,94.500000,95.562500,94.156197,95.375000,65.959785,2065000
1997-09-30,95.000000,95.687500,94.375000,94.375000,65.268181,4137600
1997-10-01,95.250000,95.812500,94.781197,95.625000,66.132652,3567500
1997-10-02,95.531197,96.187500,95.312500,96.156197,66.500015,2577500
1997-10-03,97.468697,97.750000,95.343697,96.640602,66.835014,6499900
1997-10-06,97.312500,97.609299,96.906197,97.281197,67.278023,2272100
1997-10-07,97.531197,98.500000,97.203102,98.187500,67.904846,1832800
1997-10-08,98.359299,98.375000,96.734299,97.500000,67.429375,4439400
1997-10-09,96.781197,97.609299,96.218697,97.156197,67.191589,3607600
1997-10-10,96.312500,96.984299,96.250000,96.875000,66.997131,2858100
1997-10-13,97.343697,97.546799,96.718697,96.968697,67.061943,1760300
1997-10-14,97.468697,97.500000,96.187500,97.000000,67.083572,2235700
1997-10-15,96.312500,97.062500,96.281197,96.781197,66.932251,2601700
1997-10-16,97.312500,97.500000,95.000000,95.250000,65.873329,9488100
1997-10-17,95.015602,95.375000,93.000000,94.281197,65.203285,8151300
1997-10-20,94.843697,95.750000,94.156197,95.625000,66.132652,3636400
1997-10-21,96.218697,97.500000,96.031197,97.484299,67.418503,5225400
1997-10-22,97.343697,97.390602,96.531197,96.843697,66.975502,4485200
1997-10-23,94.937500,95.750000,94.281197,94.937500,65.657166,8054100
1997-10-24,96.156197,96.156197,93.671799,94.000000,65.008835,6778700
1997-10-27,93.015602,93.937500,86.843697,87.187500,60.297409,10840700
1997-10-28,84.375000,92.875000,84.375000,92.218697,63.776878,19548000
1997-10-29,92.500000,93.750000,91.281197,91.968697,63.604015,10134400
1997-10-30,90.625000,92.562500,89.750000,89.937500,62.199291,9772900
1997-10-31,91.812500,92.500000,90.437500,92.062500,63.668892,7072700
1997-11-03,93.187500,94.375000,92.875000,94.000000,65.008835,5548500
1997-11-04,93.875000,94.437500,93.281197,94.000000,65.008835,3455700
1997-11-05,94.187500,95.281197,93.843697,94.312500,65.224930,4774900
1997-11-06,94.031197,94.343697,93.500000,93.953102,64.976395,3679800
1997-11-07,92.375000,93.250000,91.437500,92.937500,64.274010,10606800
1997-11-10,93.625000,93.843697,92.000000,92.375000,63.885021,4347900
1997-11-11,92.687500,93.062500,92.031197,92.406197,63.906586,3212400
1997-11-12,91.625000,92.718697,90.375000,90.500000,62.588306,6775300
1997-11-13,91.468697,92.156197,90.093697,91.812500,63.495972,8589600
1997-11-14,92.312500,93.390602,91.609299,93.062500,64.360466,5827900
1997-11-17,94.375000,95.312500,94.031197,94.781197,65.549088,5149900
1997-11-18,94.812500,95.093697,93.890602,94.187500,65.138466,3433600
1997-11-19,93.687500,95.062500,92.750000,94.656197,65.462646,4387900
1997-11-20,95.312500,96.531197,95.281197,96.093697,66.456825,4822700
1997-11-21,96.625000,96.812500,95.656197,96.750000,66.910660,5436500
1997-11-24,96.000000,96.343697,94.625000,95.000000,65.700386,4337200
1997-11-25,95.625000,95.812500,94.656197,95.250000,65.873329,4525000
1997-11-26,95.875000,95.984299,95.312500,95.531197,66.067787,2681100
1997-11-28,95.750000,96.250000,95.593697,95.625000,66.132652,1564700
1997-12-01,96.218697,98.093697,96.031197,98.093697,67.839951,4850900
1997-12-02,97.687500,97.984299,97.250000,97.500000,67.429375,1974900
1997-12-03,97.625000,98.531197,96.875000,97.781197,67.623825,3302500
1997-12-04,98.500000,98.718697,97.375000,97.687500,67.559059,2872500
1997-12-05,97.375000,99.000000,97.125000,98.937500,68.423546,3458800
1997-12-08,98.968697,99.000000,98.250000,98.656197,68.228989,2289200
1997-12-09,98.218697,98.593697,97.625000,98.062500,67.818398,1703000
1997-12-10,97.562500,97.843697,96.468697,97.218697,67.234840,3558400
1997-12-11,96.312500,96.593697,95.312500,95.562500,66.089424,5072800
1997-12-12,96.437500,96.500000,94.906197,95.750000,66.219093,4478400
1997-12-15,96.250000,97.109299,95.875000,96.718697,66.889046,4674700
1997-12-16,97.218697,97.812500,96.875000,97.312500,67.299706,2885800
1997-12-17,97.843697,97.875000,96.703102,96.812500,66.953918,2236300
1997-12-18,96.937500,96.937500,95.218697,95.875000,66.305565,4658300
1997-12-19,94.531197,95.875000,92.375000,94.781197,65.809906,8556000
1997-12-22,95.437500,95.906197,94.562500,95.390602,66.233101,5136800
1997-12-23,95.437500,95.625000,93.531197,93.687500,65.050552,4436500
1997-12-24,94.437500,94.437500,93.250000,93.406197,64.855202,2019200
1997-12-26,94.125000,94.125000,93.406197,93.781197,65.115623,941800
1997-12-29,94.593697,95.718697,94.437500,95.625000,66.395782,2080000
1997-12-30,95.937500,97.250000,95.843697,97.125000,67.437302,3616000
1997-12-31,96.875000,97.625000,96.687500,97.062500,67.393906,4359500
1998-01-02,97.312500,97.656197,96.531197,97.562500,67.741096,2360900
1998-01-05,97.843697,98.437500,96.781197,97.781197,67.892960,4191800
1998-01-06,97.250000,97.281197,96.187500,96.218697,66.808044,3154900
1998-01-07,96.093697,96.718697,95.218697,96.468697,66.981667,4424200
1998-01-08,96.312500,96.312500,95.375000,95.625000,66.395782,3831000
1998-01-09,95.250000,95.500000,91.906197,92.312500,64.095833,10258800
1998-01-12,91.125000,94.187500,90.906197,94.000000,65.267540,12097900
1998-01-13,94.625000,95.375000,94.218697,95.312500,66.178841,5224900
1998-01-14,95.687500,95.968697,94.718697,95.750000,66.482582,3770400
1998-01-15,95.500000,95.750000,94.812500,94.953102,65.929268,2875400
1998-01-16,96.250000,96.687500,95.656197,96.312500,66.873161,4374800
1998-01-20,96.687500,98.015602,96.500000,97.875000,67.958069,5091700
1998-01-21,97.218697,97.687500,96.156197,96.937500,67.307144,4699400
1998-01-22,96.156197,96.875000,95.875000,96.078102,66.710396,4543400
1998-01-23,96.500000,96.781197,95.000000,95.937500,66.612793,6350300
1998-01-26,96.375000,96.734299,95.406197,95.875000,66.569389,4362900
1998-01-27,95.812500,97.500000,95.656197,96.843697,67.241989,7044200
1998-01-28,97.406197,98.109299,97.187500,97.718697,67.849533,4268600
1998-01-29,97.843697,99.562500,97.562500,98.250000,68.218452,8007700
1998-01-30,98.781197,98.968697,98.000000,98.312500,68.261879,3649100
1998-02-02,99.906197,100.500000,99.750000,99.937500,69.390137,5756300
1998-02-03,100.000000,100.812500,99.718697,100.687500,69.910843,2759600
